iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
615,29775.788652571435,29749.55148005594,39809.78660711025,41572.40064984066,6291,6350,15405,5608.162128173028,4736.130000000001,0.0,23557.910527567063,7670.197994100569,6794,1163,0,7121,7121,60217.40680146523,11397.851610700072,0.0,47584.385968120674,19667.174343847615,30.474396154587666,15.237769533021487,,40.08794100094412,16.568807366341716
616,30292.557976430027,30742.93344131566,41133.93741893986,43437.88589349726,6441,6458,15965,5891.899148244594,4927.6500000000015,0.0,24602.857553217098,8015.479192035568,6794,1243,0,7361,7361,61157.84096520521,11920.254226268189,0.0,49897.07064927461,20552.510748809145,29.45946096589846,14.483905499718334,,40.40248635568794,16.641709108347484
617,28204.355531417707,27925.967919613315,37268.05201209044,38777.89743047109,5924,5996,14322,5681.949698127764,4313.1900000000005,0.0,21724.74532375363,7058.01240858969,6794,1206,0,6558,6558,57129.11674722488,11476.7940977635,0.0,43891.65467629135,18097.467714332535,30.21106120953193,14.86631359813925,,40.60282578750356,16.741413241750728
618,29919.919955649675,30222.60832278902,40120.25736712419,42399.88192017239,6284,6329,15547,5378.94153333324,4819.920000000002,0.0,24577.948679341745,7623.071707497403,6794,1139,0,7204,7204,60604.9229632043,10871.644957264714,0.0,49976.79148549166,19546.3377115318,30.71714291089929,14.632092809239184,,41.37151613037389,16.180743138685266
619,29706.5981178102,29670.93420792356,39484.57967578052,40655.35731030021,6263,6359,15102,5466.969451103939,4600.470000000001,0.0,23351.334376969753,7236.583482226515,6794,1164,0,6969,6969,60111.79004566718,11033.25500283061,0.0,47254.70353069168,18555.342262119266,30.669280635544478,14.770087018514873,,40.984131422976304,16.09309823254056
620,30114.526240715586,30174.186959304876,40784.56993301311,40062.239517787384,6390,6597,14868,5514.038014553034,4568.550000000001,0.0,22562.39303564145,7417.258467592899,6794,1160,0,6854,6854,60832.1185659374,11164.200037315473,0.0,45583.0590657473,19018.61145536641,29.630841970743987,14.709090958254906,,39.81053193515048,16.61014100905363
621,31195.644159576346,30603.722928059266,41378.73256648473,43206.846344191785,6498,6536,15996,5946.053641077549,4839.870000000001,0.0,24168.284064128708,8252.638638985527,6794,1276,0,7360,7360,63327.292716862416,11974.49651558346,0.0,48859.70272853514,21160.611894834685,30.401964818464915,14.306447449920501,,40.28005171354917,17.44485729170213
622,29221.15718944415,28790.90499647231,38569.66273805524,39075.50162836674,6106,6194,14538,5539.0555737654795,4448.850000000001,0.0,22064.945280346346,7022.6507742549165,6794,1162,0,6688,6688,59269.63381908757,11223.219419911486,0.0,44540.8853342214,18006.796857063884,30.630301715290734,15.125632641390142,,39.946982362530406,16.14959359377927
623,30060.789000916928,29909.15015775252,40121.49673842264,40933.830450341295,6312,6389,15127,5400.045937585575,4720.170000000002,0.0,23291.460040187827,7522.15447256789,6794,1153,0,6987,6987,60894.33077158187,10889.86137842455,0.0,47167.84625689187,19287.575570686895,30.325861938038777,14.558638206449933,,39.87138314192043,16.303952299819862
624,28218.802285902904,28245.058294221177,37330.16506704279,39064.37368199756,5906,5929,14313,5643.105598886811,4412.940000000001,0.0,22091.555026147136,6916.773056963608,6794,1175,0,6569,6569,57212.313553597196,11456.681022786695,0.0,44791.166733710605,17735.315530675918,30.319191072388552,15.275574697048928,,40.498342435543044,16.03554749609034
625,29298.098944764675,29644.173687294133,39453.70150136121,40692.68682454854,6197,6264,14866,5785.454962299687,4544.6100000000015,0.0,23005.8538302562,7356.76803199264,6794,1210,0,6828,6828,59233.58703785814,11731.935800768428,0.0,46661.16366732359,18863.507774340105,29.885765407597447,14.88824340199039,,40.96678109510412,16.56146424437235
626,28723.879691058708,28306.27378516357,38240.797016980505,40083.61421598355,6032,6060,15015,5106.096697285675,4572.540000000002,0.0,22790.863528904672,7614.113989793201,6794,1097,0,6959,6959,58184.306900150536,10279.73512124532,0.0,46012.47058693506,19523.36920459795,30.67174849770719,14.198529172990773,,40.150497894358686,17.036098782371685
627,27401.95914668151,27538.06549293008,37023.829761367335,38495.531690907126,5763,5798,14177,5043.510328114886,4265.310000000001,0.0,21942.129195541544,7244.5821672506945,6794,1065,0,6556,6556,55484.5106325167,10201.308533627911,0.0,44525.97229626037,18575.851710899216,30.979626260478337,14.849066278934368,,41.65198530987874,17.376849121514702
628,29926.664508400587,30490.429835775492,40410.24658561928,41581.09874760105,6390,6434,15242,6095.611394567693,4688.250000000002,0.0,23430.386818220122,7366.850534813235,6794,1250,0,6996,6996,60350.42181641176,12424.644601455624,0.0,47398.42773902595,18889.360345674962,29.89124408935699,15.807435879714534,,40.3390874374689,16.076051358021246
629,31893.570204583844,32451.528159642527,43361.83316172095,44094.624333463886,6738,6790,16070,6060.418154488603,4883.760000000001,0.0,25058.41343245438,8092.032746520899,6794,1260,0,7405,7405,64501.46206303549,12308.764498688724,0.0,50903.62418578046,20748.801914156153,30.511571458389543,15.139931732704458,,41.58792825635659,16.95163555078117
630,28040.65315877364,28093.78507014292,37768.42744504993,38314.12719710921,5883,5969,14124,5181.411427122086,4305.210000000001,0.0,21711.11279184204,7116.39297814508,6794,1072,0,6526,6526,56814.49527890676,10536.952377236117,0.0,43969.51997908216,18247.16148242328,30.61125823216959,15.139299392580629,,40.750250212309695,16.91117838964159
631,27489.832215378632,27466.289280502013,37023.22959576146,38201.02282239359,5796,5836,14093,5429.162473448629,4253.340000000001,0.0,21333.717526520148,7184.802822424814,6794,1149,0,6472,6472,55625.21080866315,10974.7755729452,0.0,43163.37827312858,18422.571339550803,29.873904838164957,14.6135493647739,,40.490973989801674,17.281961856989497
632,29961.158189933863,30639.591469396695,40762.79351897943,41530.24696185926,6361,6447,15063,6100.523998220673,4600.470000000001,0.0,23305.545228012707,7523.707735625885,6794,1289,0,6887,6887,60513.22612803554,12337.24102107865,0.0,47383.44930259668,19291.55829647663,29.461161698167253,14.882076020601508,,41.09579297710033,16.731620378557356
633,30742.02104197635,30559.401301417343,41545.429950188874,41375.39073615534,6464,6590,15343,5453.242323605747,4676.280000000001,0.0,23382.696590862965,7863.171821686632,6794,1157,0,7093,7093,62251.33600506756,11016.00595796345,0.0,47309.47843811016,20161.97902996572,30.396160158724395,14.5521875270323,,40.36644917927488,17.203053779834235
634,29484.82159683275,29667.822807937617,39821.21435462913,41277.796208594365,6206,6233,15196,5461.676848603693,4624.410000000002,0.0,23538.144883348094,7653.564476642578,6794,1152,0,7022,7022,59689.286145725,11050.453457958185,0.0,47777.294572687424,19624.524299083532,30.407175825636777,14.520963808092228,,41.22285985564057,16.932290163143687
635,30466.780965081933,30611.479963523274,41008.6946828466,42612.98368065528,6461,6485,15706,6214.028895342759,4760.0700000000015,0.0,23741.873182244584,7897.011603067931,6794,1292,0,7207,7207,61553.28452585111,12620.586911135279,0.0,47994.54662113996,20248.747700174183,29.836783580150804,15.2238684090896,,40.230131283436684,16.972965381537453
636,28933.509974259978,28726.79706763084,38413.66799627809,40462.72038609795,6092,6122,14868,6192.240922482031,4512.6900000000005,0.0,22299.152068207855,7458.637395408064,6794,1324,0,6772,6772,58567.97429297429,12482.669032005208,0.0,45085.00530309706,19124.711270277083,29.3573805979821,14.772389386988412,,39.86295782767203,16.909559036496095
637,29361.684253556246,29395.225828409617,38733.41831532074,40751.56448447009,6202,6224,14949,5759.416128528898,4588.500000000002,0.0,23240.339173893637,7163.309182047553,6794,1239,0,6855,6855,59383.80577834934,11590.810585971532,0.0,47085.48506126573,18367.45944114757,30.0829816506329,14.506646540640215,,40.94390005327455,15.971703861867452
638,33784.47116372945,34099.897538442405,45411.52361458819,47272.62263314055,7148,7208,17448,5986.245179322397,5386.500000000001,0.0,27368.280397044284,8531.59705677387,6794,1274,0,8087,8087,68298.64400956269,12082.679946980505,0.0,55518.667684728935,21875.889889163765,30.682230013280634,14.575005967407122,,41.12493902572513,16.20436288086205
639,28057.995081049736,27932.26795611121,37324.402491781024,38685.5819745716,5895,5949,14347,5302.788475349091,4400.970000000001,0.0,21932.924465990614,7048.899033231891,6794,1113,0,6617,6617,56828.19251551214,10743.047372689978,0.0,44353.652476899006,18074.100085209975,30.308369341606475,14.736690497517117,,40.211833614595655,16.386310140716205
640,30488.299663830283,30584.627496692876,40395.32606078125,40646.73392059869,6433,6546,14836,6190.785797588437,4532.640000000001,0.0,22874.610970659684,7048.697152350562,6794,1316,0,6760,6760,61680.255548282774,12499.450763047276,0.0,46329.771719640215,18073.58244192452,29.61126046485011,14.636359207315312,,40.783249753204416,15.909843698877216
641,31008.215538108976,31180.176743533186,41606.387076695486,43208.37643678322,6553,6611,15922,6198.634645998189,4855.830000000002,0.0,24309.75150067348,7844.160290111551,6794,1304,0,7309,7309,62705.68086694608,12550.3452461492,0.0,49248.08077095764,20113.23151310654,29.662100693919623,14.713183172507854,,40.46678781508434,16.526895244951966
642,31654.31582360316,31491.215353207845,42410.69580030013,44769.312983846015,6592,6613,16517,5893.75608281672,5035.380000000002,0.0,25378.11826753948,8462.058633489813,6794,1223,0,7647,7647,64262.348265649125,11976.297648247999,0.0,51431.07248087047,21697.58623971747,31.05961733477483,15.159870440820251,,40.75362320195758,17.19301603781099
643,28228.18419734815,27585.803248291013,37199.37279614672,38788.94262347976,5876,5896,14423,5475.723055983187,4377.030000000001,0.0,21617.399515520854,7318.790051975714,6794,1153,0,6635,6635,57313.29281371321,11083.90527175176,0.0,43593.33209107911,18766.128338399263,30.632438703213904,14.897722139451291,,39.738680119488706,17.1067715026429
644,28719.421587259414,28470.918799049614,38488.370592536536,39611.88868301724,6008,6073,14671,5343.679073726422,4488.750000000002,0.0,22393.396520473645,7386.063088817169,6794,1121,0,6775,6775,58234.414326306185,10827.382240324157,0.0,45295.88851403498,18938.623304659406,30.975752301226695,15.37980431864227,,40.26301201247554,16.834331826363915
645,30522.319561364027,30221.066570709656,40302.772177202496,42280.599291782455,6380,6441,15683,5903.6777041519135,4839.870000000002,0.0,23906.90326550541,7630.148322125135,6794,1247,0,7218,7218,61903.38349067699,11940.199241415163,0.0,48366.418629501044,19564.482877243936,30.079389451252183,14.777474308682132,,39.87338716364472,16.12900484521347
646,33782.03159895054,34125.917315829705,45927.002607370756,47911.19018906926,7072,7117,17425,6870.767288319103,5290.740000000002,0.0,26718.150310710887,9031.53259003927,6794,1415,0,8005,8005,68487.26051012959,13989.146893125904,0.0,54279.87259156638,23157.775871895567,30.05145261523896,15.255340123365217,,40.935047203292896,17.464386027070564
647,34295.28855395444,33966.983802566305,45615.1729633248,46343.91850515645,7229,7346,17232,6530.9323394313815,5179.02,0.0,26040.698451736513,8593.267713988556,6794,1396,0,7918,7918,69400.73988193445,13166.493178029183,0.0,52568.457568555146,22034.019779457834,30.25315600781798,14.564704842952636,,40.49958210212261,16.97536192562237
648,31972.99582233008,31372.45921085067,42260.092312558845,43619.565624196024,6654,6713,16239,6056.209951678465,4927.6500000000015,0.0,24452.934332474688,8182.77134004287,6794,1287,0,7476,7476,64920.502108538654,12228.743465842215,0.0,49428.03674993509,20981.464974468898,30.695272864557282,14.858740541728087,,40.02270182180979,16.989040465157004
649,30401.695054754888,30538.24371822886,40787.52071764289,41481.458724265125,6415,6523,15174,6145.500755371004,4596.480000000001,0.0,23225.891077736094,7513.5868911580255,6794,1276,0,6949,6949,61504.3462942433,12485.899372746164,0.0,46992.02840445152,19265.607413225705,30.060775314879425,15.320121929749895,,40.79169132330861,16.72361754620287
650,30921.538733475845,30931.74721153701,41441.20270307816,43620.09316317316,6509,6547,16119,5839.034767297571,5035.380000000001,0.0,24688.58674879511,8057.091647080473,6794,1219,0,7450,7450,62596.25316275858,11846.242993070693,0.0,49955.35063793619,20659.209351488393,29.936036902323565,14.770876549963457,,39.5842715039114,16.370213432241197
651,33501.46827515927,33649.19131906088,44396.6528132587,45546.52585829857,7039,7126,16688,6623.527459344724,5099.220000000001,0.0,25935.15774483874,7888.620654115102,6794,1390,0,7649,7649,67852.48275681866,13419.301177806985,0.0,52626.04549958651,20227.23244644898,30.10314230559834,14.926920108795311,,41.17843935804891,15.827255435406087
652,32057.16226667304,31659.016989682314,42516.31479478234,43862.431741141976,6752,6819,16356,5829.990219782541,4999.470000000001,0.0,24846.270329693736,8186.701191665701,6794,1238,0,7559,7559,64885.03145300779,11774.333896878312,0.0,50049.41110177881,20991.541517091544,30.606146911796127,14.55418281443549,,39.943664087612774,16.7530259513899
653,29857.85783384031,29727.18905959835,39791.123884368375,41706.759621367026,6316,6351,15514,5810.085307452995,4708.200000000002,0.0,23510.499973194554,7677.974340719474,6794,1220,0,7147,7147,60363.73803548797,11769.449506289733,0.0,47421.79480306296,19687.113694152496,30.196967501494733,14.841676552698276,,40.187961697510985,16.683994656061437
654,30630.820544022852,30434.42080516759,40594.53655720709,41296.781066402655,6374,6464,15168,5917.944535061442,4600.470000000001,0.0,23338.69823463179,7439.668296709423,6794,1238,0,6965,6965,62196.97575390476,11999.857782208826,0.0,47324.867268286645,19076.072555665185,30.533615981298357,14.906655630073077,,41.04498462123733,16.544729016188366
655,26854.073919700917,27040.126487733185,35819.730197509234,37496.06700306052,5670,5713,13725,5637.000381350861,4129.650000000001,0.0,21019.65158101015,6709.765040699509,6794,1185,0,6270,6270,54318.13825564338,11415.385593207335,0.0,42601.670720538845,17204.525745383355,29.861538348347104,15.059875452780124,,41.161034512597915,16.62273018877619
656,32019.304005025733,31834.37679731744,42044.34737480985,44147.2889636471,6697,6740,16161,6460.499189225962,4967.550000000001,0.0,24927.824913991215,7791.414860429918,6794,1361,0,7400,7400,64928.98462827111,13075.638946733234,0.0,50471.34593331081,19977.986821615174,30.22764647498655,14.943587367695125,,40.53923368137414,16.04657576033347
657,27269.26304786118,27235.304697074982,36508.35145413864,37690.03452329968,5730,5809,13924,5082.090683623152,4273.290000000001,0.0,21402.364451083464,6932.289388593064,6794,1070,0,6427,6427,55228.879609900454,10287.412009290132,0.0,43334.26782329094,17775.100996392473,30.462702487534724,14.887716366555907,,40.46150123556577,16.596732956482235
658,27247.746271691372,27518.826049583913,36649.997506329804,38585.67928297651,5762,5771,14221,5467.6648607980205,4305.210000000001,0.0,21767.000128026397,7045.8042941520935,6794,1151,0,6535,6535,55091.65710690095,11068.37143794364,0.0,44123.077251349736,18066.164856800242,30.02270142065447,14.937073465510986,,40.89256464443905,16.743433602224506
659,32931.60628442635,33025.3282069485,44161.075150032615,46260.552938079054,6973,7031,16992,6599.929850242337,5206.950000000001,0.0,25962.78574278012,8490.887345056592,6794,1386,0,7803,7803,66560.52893442652,13369.050898057274,0.0,52519.963443025954,21771.50601296562,30.03633977185312,15.278915312065456,,40.24518271496242,16.683146370088597
660,29201.10030105721,29456.757098999296,39577.94097229089,41069.33357140195,6179,6219,15268,5278.592567105436,4640.370000000002,0.0,23477.7408580693,7672.630146227213,6794,1114,0,7077,7077,59031.0264129672,10678.442479757528,0.0,47566.00220017769,19673.410631351828,30.53855479201614,14.668190219447155,,40.89940000015279,16.916088247078097
661,28056.8279968953,27819.09209398437,36745.58782230028,38469.13811003938,5886,5929,14250,5365.977405291034,4341.120000000001,0.0,22025.48197350705,6736.558731241297,6794,1140,0,6555,6555,56848.27691511615,10835.83950074624,0.0,44544.82557309498,17273.227516003324,30.580030615985017,14.643026352359785,,40.94193526938877,15.876128231620703
